Order ID,Actual Delivery Date,Delay Reason,Driver ID,Driver Name,Hub Name,Is Delayed,Is On Time,Order Date,Order Status,Vehicle Name,Vehicle Type,Customer Satisfaction Score,Delivery Time Hours,Hub Processing Time Hours
196,25-03-2023,,13,Daniel Brown,Austin Hub,FALSE,TRUE,24-03-2023,Delivered,FT-007,Van,5,34.03,3.15
197,08-03-2024,,17,Donald Martin,Fort Worth Hub,FALSE,TRUE,06-03-2024,Delivered,FT-030,Van,5,63,3.66
198,23-06-2024,Customer Not Home,14,Sarah Davis,Houston Hub,TRUE,FALSE,23-06-2024,Delivered,FT-017,Truck,4,8.28,1.49
199,07-09-2024,Driver Unavailable,52,Daniel Garcia,Austin Hub,TRUE,FALSE,07-09-2024,Delivered,FT-040,Van,2,11.24,3.22
200,23-01-2024,,4,Charles Thompson,Fort Worth Hub,FALSE,TRUE,21-01-2024,Delivered,FT-033,Van,5,56.97,2.57
201,07-05-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,07-05-2023,Delivered,FT-017,Truck,4,20.31,0.93
202,10-09-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,10-09-2023,Delivered,FT-016,Van,4,15,1.08
203,29-09-2023,,33,Charles Davis,Dallas Main Hub,FALSE,TRUE,28-09-2023,Delivered,FT-015,Van,5,35.56,3.21
204,10-11-2024,Traffic Congestion,11,Linda Taylor,San Antonio Hub,TRUE,FALSE,10-11-2024,Delivered,FT-036,Truck,3,11.76,0.52
205,10-05-2023,,5,Lisa Taylor,San Antonio Hub,FALSE,TRUE,10-05-2023,Delivered,FT-036,Truck,4,7.45,0.51
206,06-08-2023,Driver Unavailable,28,Jennifer Rodriguez,Houston Hub,TRUE,FALSE,06-08-2023,Delivered,FT-017,Truck,3,21.64,1.86
207,21-07-2024,,23,James Anderson,Austin Hub,FALSE,TRUE,20-07-2024,Delivered,FT-034,Van,5,43.73,0.48
208,14-08-2023,,7,Karen Hernandez,Dallas Main Hub,FALSE,TRUE,13-08-2023,Delivered,FT-044,Truck,5,38.77,1.21
209,29-07-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,28-07-2023,Delivered,FT-019,Van,4,38.47,1.18
210,21-12-2023,,26,Kevin Thompson,Dallas Main Hub,FALSE,TRUE,19-12-2023,Delivered,FT-013,Van,4,51.78,1.69
211,20-07-2024,,43,Karen Rodriguez,San Antonio Hub,FALSE,TRUE,19-07-2024,Delivered,FT-027,Truck,5,24.11,2.35
212,19-11-2023,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,17-11-2023,Delivered,FT-016,Van,5,52.14,1.71
213,04-02-2024,,49,Joseph Williams,Dallas Main Hub,FALSE,TRUE,02-02-2024,Delivered,FT-013,Van,5,54.84,1.14
214,05-03-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,05-03-2023,Delivered,FT-022,Van,5,14.79,0.92
215,25-02-2024,,46,Kevin White,Austin Hub,FALSE,TRUE,24-02-2024,Delivered,FT-007,Van,5,33.27,3.43
216,14-08-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,13-08-2023,Delivered,FT-003,Van,4,26.11,3.05
217,20-11-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,19-11-2023,Delivered,FT-016,Van,5,25.08,1.38
218,18-04-2023,,4,Charles Thompson,Fort Worth Hub,FALSE,TRUE,18-04-2023,Delivered,FT-039,Van,5,13.83,4.03
219,07-11-2023,,5,Lisa Taylor,San Antonio Hub,FALSE,TRUE,05-11-2023,Delivered,FT-027,Truck,5,53.23,3.9
220,06-02-2024,Vehicle Breakdown,33,Charles Davis,Dallas Main Hub,TRUE,FALSE,05-02-2024,Delivered,FT-018,Truck,3,26.79,1.21
221,30-12-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,30-12-2023,Delivered,FT-031,Pickup,5,7.26,2.17
222,28-09-2024,,27,Lisa Moore,Dallas Main Hub,FALSE,TRUE,26-09-2024,Delivered,FT-015,Van,4,53.4,3.3
223,07-06-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,07-06-2023,Delivered,FT-016,Van,5,13.58,1.47
224,25-02-2024,,43,Karen Rodriguez,San Antonio Hub,FALSE,TRUE,25-02-2024,Delivered,FT-036,Truck,4,2.75,2.47
225,31-10-2024,Hub Processing Delay,43,Karen Rodriguez,San Antonio Hub,TRUE,FALSE,30-10-2024,Delivered,FT-036,Truck,4,27.64,3.43
226,25-07-2024,Customer Not Home,52,Daniel Garcia,Austin Hub,TRUE,FALSE,25-07-2024,Delivered,FT-023,Van,2,19.08,0.79
227,03-09-2024,,3,Linda Williams,Dallas Main Hub,FALSE,TRUE,03-09-2024,Delivered,FT-015,Van,4,8.93,0.69
228,22-07-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,22-07-2024,Delivered,FT-019,Van,4,4.6,1.65
229,04-12-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,03-12-2024,Delivered,FT-032,Van,4,35.96,1.26
230,16-11-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,14-11-2023,Delivered,FT-011,Van,4,60.55,2.32
231,19-02-2023,,51,Kevin Brown,Dallas Main Hub,FALSE,TRUE,19-02-2023,Delivered,FT-012,Van,4,7.72,0.71
232,17-12-2024,,43,Karen Rodriguez,San Antonio Hub,FALSE,TRUE,15-12-2024,Delivered,FT-036,Truck,4,56.67,0.92
233,10-07-2024,,39,Jennifer White,Fort Worth Hub,FALSE,TRUE,10-07-2024,Delivered,FT-033,Van,5,21.66,2.67
234,28-09-2024,Traffic Congestion,36,Donald Jackson,Austin Hub,TRUE,FALSE,28-09-2024,Delivered,FT-007,Van,3,9.78,2.03
235,07-02-2024,,50,Nancy Thomas,Dallas Main Hub,FALSE,TRUE,07-02-2024,Delivered,FT-012,Van,4,16.68,1.83
236,25-12-2023,,7,Karen Hernandez,Dallas Main Hub,FALSE,TRUE,24-12-2023,Delivered,FT-018,Truck,5,31.17,1.87
237,07-01-2024,,34,Matthew Smith,Austin Hub,FALSE,TRUE,05-01-2024,Delivered,FT-023,Van,5,50.33,2.06
238,06-09-2023,,20,David Davis,Fort Worth Hub,FALSE,TRUE,05-09-2023,Delivered,FT-030,Van,4,45.64,2.54
239,01-02-2023,Package Sorting Error,50,Nancy Thomas,Dallas Main Hub,TRUE,FALSE,29-01-2023,Delivered,FT-008,Van,3,80.4,2.62
240,15-11-2024,,44,Christopher Davis,Dallas Main Hub,FALSE,TRUE,14-11-2024,Delivered,FT-026,Box Truck,5,33.56,1.88
241,26-08-2023,Traffic Congestion,11,Linda Taylor,San Antonio Hub,TRUE,FALSE,24-08-2023,Delivered,FT-005,Van,2,67.49,2.05
242,02-10-2024,,39,Jennifer White,Fort Worth Hub,FALSE,TRUE,01-10-2024,Delivered,FT-002,Truck,4,29.59,0.52
243,12-01-2023,Driver Unavailable,38,Elizabeth Harris,El Paso Hub,TRUE,FALSE,08-01-2023,Delivered,FT-035,Pickup,2,112.11,0.67
244,30-10-2023,,52,Daniel Garcia,Austin Hub,FALSE,TRUE,30-10-2023,Delivered,FT-020,Truck,4,7.36,2.16
245,12-06-2024,,24,Elizabeth Jones,Dallas Main Hub,FALSE,TRUE,11-06-2024,Delivered,FT-012,Van,5,29.59,0.6
246,15-02-2024,,5,Lisa Taylor,San Antonio Hub,FALSE,TRUE,15-02-2024,Delivered,FT-005,Van,5,2.9,0.88
247,01-02-2023,,3,Linda Williams,Dallas Main Hub,FALSE,TRUE,01-02-2023,Delivered,FT-008,Van,4,22.26,2.24
248,26-08-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,25-08-2023,Delivered,FT-001,Van,5,28.38,1.85
249,28-03-2023,,55,Matthew Rodriguez,Austin Hub,FALSE,TRUE,27-03-2023,Delivered,FT-034,Van,5,41.53,2.08
250,03-12-2024,Incorrect Address,20,David Davis,Fort Worth Hub,TRUE,FALSE,03-12-2024,Delivered,FT-039,Van,2,18.88,2.77
251,17-06-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,15-06-2023,Delivered,FT-004,Van,5,59.7,1.25
252,18-03-2023,Incorrect Address,47,Mary Harris,Dallas Main Hub,TRUE,FALSE,15-03-2023,Delivered,FT-008,Van,3,82.81,2.63
253,20-03-2023,,3,Linda Williams,Dallas Main Hub,FALSE,TRUE,19-03-2023,Delivered,FT-021,Pickup,4,46.55,1.24
254,16-01-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,15-01-2023,Delivered,FT-019,Van,4,38.53,0.98
255,12-11-2023,,7,Karen Hernandez,Dallas Main Hub,FALSE,TRUE,12-11-2023,Delivered,FT-015,Van,5,8.84,2.61
256,09-10-2024,,11,Linda Taylor,San Antonio Hub,FALSE,TRUE,09-10-2024,Delivered,FT-005,Van,5,13.42,1.37
257,17-04-2023,Severe Weather,16,Anthony Martinez,Houston Hub,TRUE,FALSE,16-04-2023,Delivered,FT-001,Van,2,29.53,2.77
258,04-07-2023,,5,Lisa Taylor,San Antonio Hub,FALSE,TRUE,03-07-2023,Delivered,FT-036,Truck,5,41.3,2.45
259,04-02-2023,,33,Charles Davis,Dallas Main Hub,FALSE,TRUE,02-02-2023,Delivered,FT-021,Pickup,5,53.36,3.11
260,13-01-2023,,20,David Davis,Fort Worth Hub,FALSE,TRUE,13-01-2023,Delivered,FT-002,Truck,4,11.91,1.35
261,03-07-2024,,26,Kevin Thompson,Dallas Main Hub,FALSE,TRUE,03-07-2024,Delivered,FT-018,Truck,5,20.78,0.54
262,07-08-2024,Customer Not Home,17,Donald Martin,Fort Worth Hub,TRUE,FALSE,04-08-2024,Delivered,FT-030,Van,3,81.88,2.26
263,26-10-2023,,49,Joseph Williams,Dallas Main Hub,FALSE,TRUE,25-10-2023,Delivered,FT-012,Van,5,47.72,1.99
264,16-11-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,15-11-2023,Delivered,FT-045,Box Truck,4,46.58,2.89
265,10-08-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,10-08-2023,Delivered,FT-031,Pickup,5,12.56,1.47
266,19-11-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,19-11-2024,Delivered,FT-017,Truck,4,21.83,1.86
267,11-05-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,10-05-2023,Delivered,FT-032,Van,4,46.92,2.06
268,26-05-2023,,29,Matthew Williams,Houston Hub,FALSE,TRUE,24-05-2023,Delivered,FT-031,Pickup,4,68.18,3.07
269,12-09-2023,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,12-09-2023,Delivered,FT-044,Truck,5,13.52,3.07
270,20-11-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,18-11-2024,Delivered,FT-031,Pickup,5,52.16,1.43
271,07-08-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,06-08-2024,Delivered,FT-019,Van,4,47.97,2.39
272,21-09-2024,,43,Karen Rodriguez,San Antonio Hub,FALSE,TRUE,20-09-2024,Delivered,FT-005,Van,5,27.32,2.37
273,30-06-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,30-06-2023,Delivered,FT-037,Van,5,2.82,1.01
274,14-07-2023,,23,James Anderson,Austin Hub,FALSE,TRUE,14-07-2023,Delivered,FT-007,Van,5,18.2,2.31
275,04-05-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,03-05-2024,Delivered,FT-001,Van,5,40.28,3.6
276,,Customer Not Home,2,Jennifer Lopez,Houston Hub,TRUE,FALSE,17-03-2024,Cancelled,FT-019,Van,1,,3.14
277,26-04-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,24-04-2023,Delivered,FT-032,Van,5,64.87,0.92
278,02-02-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,01-02-2024,Delivered,FT-041,Truck,4,29.03,1.94
279,10-07-2023,Multiple Delivery Stops,11,Linda Taylor,San Antonio Hub,TRUE,FALSE,06-07-2023,Delivered,FT-005,Van,3,104.35,0.9
280,02-09-2023,,14,Sarah Davis,Houston Hub,FALSE,TRUE,31-08-2023,Delivered,FT-032,Van,4,50.26,1.03
281,25-04-2024,Road Construction,13,Daniel Brown,Austin Hub,TRUE,FALSE,22-04-2024,Delivered,FT-025,Van,4,82.68,2.83
282,14-01-2024,,39,Jennifer White,Fort Worth Hub,FALSE,TRUE,14-01-2024,Delivered,FT-039,Van,5,2.56,3.31
283,09-06-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,09-06-2023,Delivered,FT-031,Pickup,4,14.24,2.24
284,02-06-2024,,51,Kevin Brown,Dallas Main Hub,FALSE,TRUE,02-06-2024,Delivered,FT-026,Box Truck,4,7.35,4.01
285,09-06-2024,Driver Unavailable,53,Thomas Martin,Houston Hub,TRUE,FALSE,05-06-2024,Delivered,FT-017,Truck,3,98.67,0.66
286,15-10-2023,,40,Charles Moore,Dallas Main Hub,FALSE,TRUE,13-10-2023,Delivered,FT-012,Van,5,53.72,2.66
287,09-03-2024,,30,Robert Clark,Houston Hub,FALSE,TRUE,07-03-2024,Delivered,FT-016,Van,4,56.42,3.2
288,22-05-2024,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,22-05-2024,Delivered,FT-028,Pickup,4,4.74,2.9
289,18-12-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,16-12-2024,Delivered,FT-011,Van,4,50.22,0.9
290,16-06-2024,Hub Processing Delay,37,Jessica Jones,Houston Hub,TRUE,FALSE,16-06-2024,Delivered,FT-001,Van,4,21.41,3.1
291,29-08-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,27-08-2023,Delivered,FT-028,Pickup,5,51.06,1.04
292,01-10-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,01-10-2023,Delivered,FT-031,Pickup,4,16.17,1.41
293,26-02-2023,Multiple Delivery Stops,21,Patricia Martinez,Austin Hub,TRUE,FALSE,23-02-2023,Delivered,FT-023,Van,3,87.24,2.57
294,09-11-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,08-11-2023,Delivered,FT-001,Van,4,28.47,1.5
295,22-02-2023,,28,Jennifer Rodriguez,Houston Hub,FALSE,TRUE,21-02-2023,Delivered,FT-032,Van,5,24.09,2.95
296,04-01-2023,,11,Linda Taylor,San Antonio Hub,FALSE,TRUE,04-01-2023,Delivered,FT-027,Truck,4,13.91,1.42
297,25-05-2024,Traffic Congestion,30,Robert Clark,Houston Hub,TRUE,FALSE,24-05-2024,Delivered,FT-031,Pickup,4,27.14,0.96
298,21-10-2024,,43,Karen Rodriguez,San Antonio Hub,FALSE,TRUE,20-10-2024,Delivered,FT-005,Van,5,32.68,1.24
299,28-05-2023,,11,Linda Taylor,San Antonio Hub,FALSE,TRUE,26-05-2023,Delivered,FT-027,Truck,5,58.17,1.78
300,28-07-2024,,9,Patricia Jones,Houston Hub,FALSE,TRUE,28-07-2024,Delivered,FT-022,Van,4,4.83,1.54
301,30-07-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,28-07-2023,Delivered,FT-003,Van,5,56.62,1.42
302,29-06-2024,,26,Kevin Thompson,Dallas Main Hub,FALSE,TRUE,28-06-2024,Delivered,FT-026,Box Truck,5,34.35,2.87
303,13-03-2023,,24,Elizabeth Jones,Dallas Main Hub,FALSE,TRUE,12-03-2023,Delivered,FT-013,Van,5,29.89,1.1
304,26-01-2023,,23,James Anderson,Austin Hub,FALSE,TRUE,25-01-2023,Delivered,FT-007,Van,5,42.04,1.46
305,04-03-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,02-03-2023,Delivered,FT-045,Box Truck,4,53.04,2.05
306,02-05-2024,,36,Donald Jackson,Austin Hub,FALSE,TRUE,02-05-2024,Delivered,FT-040,Van,4,15.11,2.75
307,27-05-2023,Vehicle Breakdown,46,Kevin White,Austin Hub,TRUE,FALSE,25-05-2023,Delivered,FT-023,Van,4,50.65,1.64
308,29-07-2024,Vehicle Breakdown,53,Thomas Martin,Houston Hub,TRUE,FALSE,29-07-2024,Delivered,FT-016,Van,3,12.35,2.33
309,05-10-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,03-10-2023,Delivered,FT-019,Van,4,51.58,1.65
310,26-04-2024,,4,Charles Thompson,Fort Worth Hub,FALSE,TRUE,25-04-2024,Delivered,FT-009,Van,5,35.25,3.08
311,01-12-2024,,39,Jennifer White,Fort Worth Hub,FALSE,TRUE,01-12-2024,Delivered,FT-039,Van,4,7.05,1.87
312,24-09-2023,,34,Matthew Smith,Austin Hub,FALSE,TRUE,24-09-2023,Delivered,FT-023,Van,4,5.81,2.93
313,10-10-2024,,51,Kevin Brown,Dallas Main Hub,FALSE,TRUE,09-10-2024,Delivered,FT-008,Van,4,34.51,1.9
314,26-12-2024,,40,Charles Moore,Dallas Main Hub,FALSE,TRUE,24-12-2024,Delivered,FT-026,Box Truck,5,56.94,0.69
315,22-10-2023,Hub Processing Delay,48,Sarah Moore,Houston Hub,TRUE,FALSE,19-10-2023,Delivered,FT-031,Pickup,3,89.62,1.34
316,08-12-2023,,37,Jessica Jones,Houston Hub,FALSE,TRUE,08-12-2023,Delivered,FT-001,Van,4,5.51,2.28
317,06-07-2023,,24,Elizabeth Jones,Dallas Main Hub,FALSE,TRUE,04-07-2023,Delivered,FT-010,Van,5,50.25,1.68
318,04-07-2023,,11,Linda Taylor,San Antonio Hub,FALSE,TRUE,04-07-2023,Delivered,FT-036,Truck,5,23.41,2.89
319,28-03-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,27-03-2024,Delivered,FT-015,Van,4,45.79,1.64
320,09-01-2024,Road Construction,50,Nancy Thomas,Dallas Main Hub,TRUE,FALSE,09-01-2024,Delivered,FT-021,Pickup,4,13.68,1.77
321,29-08-2024,,4,Charles Thompson,Fort Worth Hub,FALSE,TRUE,28-08-2024,Delivered,FT-002,Truck,5,44.48,3.02
322,03-02-2024,Hub Processing Delay,15,Patricia Hernandez,El Paso Hub,TRUE,FALSE,31-01-2024,Delivered,FT-011,Van,3,75,1.16
323,26-02-2023,,11,Linda Taylor,San Antonio Hub,FALSE,TRUE,26-02-2023,Delivered,FT-036,Truck,5,17.11,0.89
324,22-04-2023,,20,David Davis,Fort Worth Hub,FALSE,TRUE,20-04-2023,Delivered,FT-039,Van,5,53.55,2.13
325,01-05-2023,,44,Christopher Davis,Dallas Main Hub,FALSE,TRUE,30-04-2023,Delivered,FT-018,Truck,5,39.5,1.25
326,20-11-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,20-11-2024,Delivered,FT-011,Van,5,12.61,1.26
327,15-12-2024,Traffic Congestion,45,Daniel Brown,Houston Hub,TRUE,FALSE,14-12-2024,Delivered,FT-028,Pickup,2,47.72,1.94
328,06-03-2023,,1,Kevin Jones,Dallas Main Hub,FALSE,TRUE,05-03-2023,Delivered,FT-015,Van,5,44.37,2.21
329,09-12-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,08-12-2023,Delivered,FT-045,Box Truck,4,44.83,1.61
330,04-05-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,03-05-2023,Delivered,FT-001,Van,5,26.47,1.88
331,07-05-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,06-05-2024,Delivered,FT-022,Van,5,44.03,1.2
332,27-04-2023,Driver Unavailable,47,Mary Harris,Dallas Main Hub,TRUE,FALSE,24-04-2023,Delivered,FT-021,Pickup,3,92,2.46
333,01-06-2024,Customer Not Home,3,Linda Williams,Dallas Main Hub,TRUE,FALSE,31-05-2024,Delivered,FT-026,Box Truck,2,37.86,3.41
334,12-05-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,11-05-2024,Delivered,FT-035,Pickup,4,28.06,0.99
335,19-11-2024,,4,Charles Thompson,Fort Worth Hub,FALSE,TRUE,19-11-2024,Delivered,FT-039,Van,5,23.04,2.62
336,13-02-2023,,33,Charles Davis,Dallas Main Hub,FALSE,TRUE,12-02-2023,Delivered,FT-012,Van,4,39.89,1.47
337,23-11-2024,,43,Karen Rodriguez,San Antonio Hub,FALSE,TRUE,22-11-2024,Delivered,FT-027,Truck,4,47.93,1.83
338,08-04-2023,Vehicle Breakdown,8,Charles Lopez,Houston Hub,TRUE,FALSE,08-04-2023,Delivered,FT-003,Van,2,23.29,0.77
339,21-06-2024,,30,Robert Clark,Houston Hub,FALSE,TRUE,20-06-2024,Delivered,FT-022,Van,5,24.48,2.82
340,28-07-2023,,20,David Davis,Fort Worth Hub,FALSE,TRUE,28-07-2023,Delivered,FT-002,Truck,5,8.56,3.76
341,14-01-2024,,54,Donald Anderson,Dallas Main Hub,FALSE,TRUE,14-01-2024,Delivered,FT-018,Truck,5,2.95,1.94
342,30-01-2024,,40,Charles Moore,Dallas Main Hub,FALSE,TRUE,28-01-2024,Delivered,FT-012,Van,5,52.51,1.86
343,19-07-2023,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,17-07-2023,Delivered,FT-045,Box Truck,4,60.47,0.86
344,06-02-2024,,7,Karen Hernandez,Dallas Main Hub,FALSE,TRUE,04-02-2024,Delivered,FT-012,Van,4,64.88,2.64
345,08-01-2023,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,07-01-2023,Delivered,FT-016,Van,4,45.57,1.55
346,14-05-2023,,42,Charles Hernandez,Dallas Main Hub,FALSE,TRUE,12-05-2023,Delivered,FT-026,Box Truck,4,52.77,0.69
347,26-02-2023,,20,David Davis,Fort Worth Hub,FALSE,TRUE,26-02-2023,Delivered,FT-002,Truck,4,16.46,2.9
348,04-12-2024,,20,David Davis,Fort Worth Hub,FALSE,TRUE,04-12-2024,Delivered,FT-030,Van,5,21.42,2.24
349,20-08-2024,Vehicle Breakdown,47,Mary Harris,Dallas Main Hub,TRUE,FALSE,15-08-2024,Delivered,FT-013,Van,2,128.69,0.64
350,16-11-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,16-11-2023,Delivered,FT-001,Van,5,11.42,1.57
351,21-10-2024,Road Construction,20,David Davis,Fort Worth Hub,TRUE,FALSE,20-10-2024,Delivered,FT-009,Van,3,39.17,3.77
352,29-10-2023,,31,Anthony Jackson,Austin Hub,FALSE,TRUE,29-10-2023,Delivered,FT-007,Van,4,20.31,0.67
353,16-02-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,15-02-2024,Delivered,FT-016,Van,5,43.01,2
354,29-06-2023,,43,Karen Rodriguez,San Antonio Hub,FALSE,TRUE,28-06-2023,Delivered,FT-027,Truck,4,36.38,0.54
355,15-08-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,15-08-2023,Delivered,FT-031,Pickup,5,12.82,3.51
356,20-12-2023,,54,Donald Anderson,Dallas Main Hub,FALSE,TRUE,20-12-2023,Delivered,FT-026,Box Truck,4,19.2,3.21
357,20-12-2023,Customer Not Home,8,Charles Lopez,Houston Hub,TRUE,FALSE,17-12-2023,Delivered,FT-017,Truck,2,81.94,3.62
358,18-05-2024,,23,James Anderson,Austin Hub,FALSE,TRUE,18-05-2024,Delivered,FT-025,Van,5,15.65,1.46
359,05-10-2024,,11,Linda Taylor,San Antonio Hub,FALSE,TRUE,05-10-2024,Delivered,FT-036,Truck,5,5.77,2.41
360,13-04-2023,,5,Lisa Taylor,San Antonio Hub,FALSE,TRUE,12-04-2023,Delivered,FT-027,Truck,5,28.78,0.52
361,10-05-2024,Multiple Delivery Stops,18,John Smith,Dallas Main Hub,TRUE,FALSE,10-05-2024,Delivered,FT-044,Truck,4,8.28,0.58
362,10-02-2023,,49,Joseph Williams,Dallas Main Hub,FALSE,TRUE,10-02-2023,Delivered,FT-021,Pickup,4,14.11,1.64
363,23-05-2024,,5,Lisa Taylor,San Antonio Hub,FALSE,TRUE,22-05-2024,Delivered,FT-005,Van,4,47.15,3.46
364,15-09-2024,,39,Jennifer White,Fort Worth Hub,FALSE,TRUE,14-09-2024,Delivered,FT-002,Truck,5,44.25,2.17
365,26-07-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,26-07-2024,Delivered,FT-003,Van,4,8.66,1.54
366,08-04-2023,Multiple Delivery Stops,43,Karen Rodriguez,San Antonio Hub,TRUE,FALSE,07-04-2023,Delivered,FT-005,Van,3,28.3,1.29
367,08-10-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,07-10-2024,Delivered,FT-032,Van,4,39.22,1.75
368,18-06-2023,,39,Jennifer White,Fort Worth Hub,FALSE,TRUE,17-06-2023,Delivered,FT-030,Van,4,38.87,2.99
369,19-01-2024,Hub Processing Delay,34,Matthew Smith,Austin Hub,TRUE,FALSE,18-01-2024,Delivered,FT-007,Van,3,35.67,2.67
370,11-06-2024,,44,Christopher Davis,Dallas Main Hub,FALSE,TRUE,10-06-2024,Delivered,FT-021,Pickup,5,44.25,1.67
371,23-01-2023,,25,Nancy Harris,Austin Hub,FALSE,TRUE,23-01-2023,Delivered,FT-034,Van,5,18.89,1.83
372,04-05-2023,,46,Kevin White,Austin Hub,FALSE,TRUE,04-05-2023,Delivered,FT-023,Van,4,15.17,2.19
373,28-12-2024,Package Sorting Error,1,Kevin Jones,Dallas Main Hub,TRUE,FALSE,27-12-2024,Delivered,FT-008,Van,2,37.1,2.81
374,07-02-2023,,43,Karen Rodriguez,San Antonio Hub,FALSE,TRUE,06-02-2023,Delivered,FT-027,Truck,5,45.77,2.39
375,25-06-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,25-06-2023,Delivered,FT-022,Van,4,11.66,2.25
376,29-03-2024,,3,Linda Williams,Dallas Main Hub,FALSE,TRUE,28-03-2024,Delivered,FT-010,Van,4,33.5,1.17
377,16-07-2024,Driver Unavailable,26,Kevin Thompson,Dallas Main Hub,TRUE,FALSE,14-07-2024,Delivered,FT-010,Van,2,71.9,2.45
378,09-06-2024,,33,Charles Davis,Dallas Main Hub,FALSE,TRUE,08-06-2024,Delivered,FT-010,Van,4,37.98,3.59
379,19-07-2024,,29,Matthew Williams,Houston Hub,FALSE,TRUE,18-07-2024,Delivered,FT-031,Pickup,5,33.45,1.29
380,21-06-2024,Traffic Congestion,23,James Anderson,Austin Hub,TRUE,FALSE,18-06-2024,Delivered,FT-007,Van,4,83.01,3
381,05-02-2023,,49,Joseph Williams,Dallas Main Hub,FALSE,TRUE,03-02-2023,Delivered,FT-021,Pickup,4,53.62,2.26
382,05-01-2024,,23,James Anderson,Austin Hub,FALSE,TRUE,04-01-2024,Delivered,FT-020,Truck,4,28.32,2.62
383,04-03-2023,,40,Charles Moore,Dallas Main Hub,FALSE,TRUE,02-03-2023,Delivered,FT-021,Pickup,4,66.78,1.37
384,18-09-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,16-09-2024,Delivered,FT-035,Pickup,5,51.71,0.58
385,03-11-2024,Road Construction,5,Lisa Taylor,San Antonio Hub,TRUE,FALSE,03-11-2024,Delivered,FT-027,Truck,3,15.06,1.27
386,18-07-2024,,2,Jennifer Lopez,Houston Hub,FALSE,TRUE,17-07-2024,Delivered,FT-003,Van,4,35.58,2.59
387,29-08-2024,Package Sorting Error,34,Matthew Smith,Austin Hub,TRUE,FALSE,27-08-2024,Delivered,FT-040,Van,3,49.64,2.67
388,08-10-2023,,43,Karen Rodriguez,San Antonio Hub,FALSE,TRUE,08-10-2023,Delivered,FT-036,Truck,4,13.88,1.98
389,30-11-2023,,3,Linda Williams,Dallas Main Hub,FALSE,TRUE,28-11-2023,Delivered,FT-013,Van,4,58.78,1.37
390,04-11-2023,,20,David Davis,Fort Worth Hub,FALSE,TRUE,02-11-2023,Delivered,FT-039,Van,4,62.2,2.91
